Real part;Imaginary part;1:nQ, 2:nZ
58.83894749936542;0.0005333890179710703;
58.70397149419213;0.0005540497249188383;
58.5747203900599;0.0005731274108692512;
58.44546928592768;0.0005922050968196642;
58.31621818179544;0.0006112827827700769;
58.1869670776632;0.0006303604687204914;
58.057715973530975;0.0006494381546709044;
57.928464869398745;0.0006685158406213171;
57.79921376526651;0.00068759352657173;
57.660429115018815;0.0007081386847353334;
57.5177768075808;0.0007292791806031017;
57.37512450014279;0.0007504196764708699;
57.232472192704776;0.0007715601723386381;
57.08981988526676;0.0007927006682064064;
56.947167577828736;0.0008138411640741764;
56.80451527039072;0.0008349816599419445;
56.66186296295271;0.0008561221558097127;
56.51921065551469;0.000877262651677481;
56.37655834807667;0.0008984031475452511;
56.23390604063866;0.0009195436434130191;
56.091253733200645;0.0009406841392807874;
55.94860142576263;0.0009618246351485557;
55.805949118324605;0.0009829651310163255;
55.663296810886585;0.0010041056268840938;
55.52064450344858;0.0010252461227518621;
55.37799219601056;0.0010463866186196302;
55.23533988857254;0.0010675271144874002;
55.09268758113452;0.0010886676103551685;
54.95003527369651;0.0011098081062229368;
54.80738296625849;0.0011309486020907049;
54.66473065882047;0.001152089097958475;
54.531850038440865;0.0011696867428893493;
54.40696443474543;0.001184385691599129;
54.282078831049986;0.0011990846403089088;
54.15719322735453;0.0012137835890186901;
54.032307623659094;0.00122848253772847;
53.907422019963654;0.0012431814864382498;
53.78253641626821;0.0012578804351480297;
53.65765081257277;0.0012725793838578095;
53.532765208877315;0.0012872783325675909;
53.407879605181876;0.0013019772812773705;
53.28299400148643;0.0013166762299871503;
53.158108397791;0.0013313751786969304;
53.033222794095536;0.0013460741274067115;
52.9083371904001;0.0013607730761164912;
52.78345158670466;0.001375472024826271;
52.65856598300921;0.001390170973536051;
52.533680379313765;0.0014048699222458322;
52.40879477561832;0.001419568870955612;
52.28390917192287;0.001434267819665392;
52.15902356822743;0.0014489667683751715;
52.03413796453198;0.0014636657170849531;
51.90925236083654;0.0014783646657947327;
51.7843667571411;0.0014930636145045126;
51.66602688047221;0.0015069638862709746;
51.552968795094685;0.001520219700224464;
51.43991070971718;0.0015334755141779522;
51.32685262433967;0.0015467313281314402;
51.21379453896217;0.0015599871420849283;
51.10073645358465;0.0015732429560384176;
50.98767836820714;0.0015864987699919057;
50.87462028282964;0.0015997545839453937;
50.76338569879775;0.0016122046843893487;
50.66172449683033;0.0016204247889082541;
50.560063294862914;0.0016286448934271602;
50.458402092895504;0.0016368649979460657;
50.356740890928094;0.001645085102464971;
50.25507968896068;0.0016533052069838765;
